Type,BHK,Bathroom,Furnishing,Locality,Parking,Status,Transaction,Total_sqft,Price (in Lakhs)
Apartment,2,1,Unfurnished,"Guru Teg Bahadur Enclave, Dilshad Garden",,Ready_to_move,Resale,,"73.50
%%"
Apartment,4,1,Unfurnished,Malviya Nagar,,Ready_to_move,Resale,,"125.00
%%"
Apartment,1,1,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1,Ready_to_move,Resale,,"35.00
%%"
Builder_Floor,2,2,Unfurnished,"Dilshad Colony, Dilshad Garden",1,Ready_to_move,Resale,,"65.00
%%"
Builder_Floor,2,2,Furnished,"Dilshad Colony, Dilshad Garden",2,Ready_to_move,Resale,7666,"69.00
%%"
Builder_Floor,1,1,Unfurnished,"Dilshad Colony, Dilshad Garden",1,Ready_to_move,Resale,7666,"36.00
%%"
Apartment,3,2,Semi-Furnished,"Dilshad Colony, Dilshad Garden",2,Ready_to_move,Resale,7666,"135.00
%%"
Apartment,3,2,Furnished,"DDA Flats Block A, Dilshad Garden",1,Ready_to_move,Resale,9200,"92.00
%%"
Apartment,1,1,Unfurnished,"Dilshad Colony, Dilshad Garden",1,Ready_to_move,Resale,9200,"25.00
%%"
Apartment,3,2,Furnished,"DDA Flats Block A, Dilshad Garden",1,Ready_to_move,Resale,9200,"170.00
%%"
Apartment,3,2,Semi-Furnished,Dilshad Garden,1,Ready_to_move,Resale,9200,"90.30
%%"
Builder_Floor,3,2,Unfurnished,"Dilshad Colony, Dilshad Garden",10,Ready_to_move,Resale,8640,"93.00
%%"
Apartment,2,1,Semi-Furnished,"DDA Pocket JK, Dilshad Garden",2,Ready_to_move,New_Property,8640,"65.00
%%"
Builder_Floor,2,1,Unfurnished,"Dilshad Colony, Dilshad Garden",2,Ready_to_move,Resale,8640,"33.00
%%"
Builder_Floor,1,1,Unfurnished,"Dilshad Colony, Dilshad Garden",2,Ready_to_move,Resale,6486,"24.00
%%"
Builder_Floor,3,3,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1,Ready_to_move,New_Property,8333,"150.00
%%"
Apartment,3,1,Unfurnished,Dilshad Garden,1,Ready_to_move,New_Property,8333,"70.00
%%"
Apartment,1,1,Unfurnished,"DDA Pocket E, Dilshad Garden",1,Ready_to_move,Resale,12000,"42.00
%%"
Apartment,2,1,Furnished,Dilshad Garden,1,Ready_to_move,Resale,12000,"58.00
%%"
Apartment,3,2,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1,Ready_to_move,Resale,12000,"48.00
%%"
Apartment,2,2,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1,Ready_to_move,Resale,9375,"75.00
%%"
Apartment,1,1,Unfurnished,"DDA Flats Pocket O, Dilshad Garden",1,Ready_to_move,Resale,9375,"30.00
%%"
Apartment,1,1,Unfurnished,Dilshad Garden,1,Ready_to_move,Resale,9375,"43.00
%%"
Builder_Floor,1,1,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1,Ready_to_move,Resale,5200,"26.00
%%"
Apartment,2,2,Unfurnished,Dilshad Garden,1,Ready_to_move,Resale,5200,"70.00
%%"
Builder_Floor,2,2,Unfurnished,"Dilshad Colony, Dilshad Garden",1,Ready_to_move,Resale,7500,"60.00
%%"
Apartment,2,2,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1,Ready_to_move,Resale,6700,"67.00
%%"
Apartment,3,3,Furnished,"DDA Pocket I, Dilshad Garden",1,Ready_to_move,Resale,9500,"95.00
%%"
Apartment,3,2,Semi-Furnished,"DDA Flats Block A, Dilshad Garden",1,Ready_to_move,Resale,10625,"170.00
%%"
Apartment,2,2,Semi-Furnished,Vasundhara Enclave,,Ready_to_move,Resale,,"80.00
%%"
Apartment,3,3,Semi-Furnished,Vasundhara Enclave,1,Ready_to_move,Resale,,"120.00
%%"
Apartment,2,2,Semi-Furnished,Vasundhara Enclave,1,Ready_to_move,Resale,,"90.00
%%"
Apartment,3,2,Semi-Furnished,"Samrat Apartment, Vasundhara Enclave",2,Ready_to_move,Resale,,"115.00
%%"
Apartment,4,3,Furnished,Mangal Apartment,1,Ready_to_move,Resale,,"200.00
%%"
Apartment,2,2,Semi-Furnished,Prayag Apartments,1,Ready_to_move,Resale,,"85.50
%%"
Apartment,4,4,Semi-Furnished,"Abhimanyu Apartments, Vasundhara Enclave",1,Ready_to_move,Resale,,"105.00
%%"
Apartment,3,2,Furnished,"Fancy Apartments, Vasundhara Enclave",2,Ready_to_move,Resale,,"120.00
%%"
Apartment,3,2,Unfurnished,"Shantidoot Apartment, Vasundhara Enclave",1,Ready_to_move,Resale,,"110.00
%%"
Apartment,3,2,Semi-Furnished,Vasundhara Enclave,1,Ready_to_move,Resale,,"120.00
%%"
Apartment,2,2,Unfurnished,"Mangal Apartment, Vasundhara Enclave",114,Ready_to_move,Resale,,"90.00
%%"
Apartment,2,2,Semi-Furnished,Vasundhara Enclave,114,Ready_to_move,Resale,,"100.00
%%"
Apartment,2,2,Unfurnished,Vasundhara Enclave,114,Ready_to_move,Resale,,"81.00
%%"
Apartment,3,3,Furnished,Vasundhara Enclave,1,Ready_to_move,Resale,,"92.00
%%"
Apartment,3,3,Semi-Furnished,Vasundhara Enclave,1,Ready_to_move,Resale,,"142.00
%%"
Apartment,2,2,Semi-Furnished,"Satyam Apartment, Vasundhara Enclave",1,Ready_to_move,Resale,,"75.00
%%"
Apartment,2,2,Semi-Furnished,"Samrat Apartment, Vasundhara Enclave",1,Ready_to_move,Resale,,"95.00
%%"
Apartment,3,2,Furnished,"Satyam Apartment, Vasundhara Enclave",1,Ready_to_move,Resale,9655,"140.00
%%"
Apartment,3,3,Semi-Furnished,"Abhimanyu Apartments, Vasundhara Enclave",1,Ready_to_move,Resale,9655,"116.00
%%"
Apartment,3,3,Semi-Furnished,Vasundhara Enclave,1,Ready_to_move,Resale,9655,"120.00
%%"
Apartment,2,2,Semi-Furnished,Vasundhara Enclave,1,Ready_to_move,Resale,9655,"75.00
%%"
Apartment,3,2,Semi-Furnished,"Anekant Apartment, Vasundhara Enclave",2,Ready_to_move,Resale,9655,"98.00
%%"
Apartment,3,3,Semi-Furnished,"New Delhi Apartment, Vasundhara Enclave",1,Ready_to_move,Resale,9655,"120.00
%%"
Apartment,3,2,Semi-Furnished,"Mahesh Apartment, Vasundhara Enclave",1,Ready_to_move,Resale,9655,"125.00
%%"
Apartment,3,3,Semi-Furnished,"Pawittra Apartment, Vasundhara Enclave",1,Ready_to_move,Resale,9655,"165.00
%%"
Apartment,3,3,Unfurnished,Vasundhara Enclave,1,Ready_to_move,Resale,9655,"120.00
%%"
Apartment,2,2,Unfurnished,Vasundhara Enclave,1,Ready_to_move,Resale,9655,"72.00
%%"
Apartment,3,3,Furnished,"Capital Apartment, Vasundhara Enclave",2,Ready_to_move,Resale,10000,"150.00
%%"
Apartment,2,2,Semi-Furnished,"Hindon Apartment, Vasundhara Enclave",1,Ready_to_move,Resale,10000,"100.00
%%"
Apartment,3,3,Semi-Furnished,"Gobind Apartment, Vasundhara Enclave",1,Ready_to_move,Resale,10000,"110.00
%%"
Apartment,2,2,Furnished,"Godrej South Estate, Okhla",2,Almost_ready,New_Property,16466,"247.00
%%"
Apartment,2,2,Furnished,"Godrej South Estate, Okhla",2,Almost_ready,New_Property,25512,"249.00
%%"
Builder_Floor,2,1,Semi-Furnished,"Abul Fazal Enclave Part 1, Okhla",1,Ready_to_move,New_Property,25512,"36.00
%%"
Builder_Floor,1,1,Semi-Furnished,"Batla House, Okhla",1,Ready_to_move,New_Property,25512,"17.00
%%"
Apartment,2,2,Unfurnished,"Sukhdev Vihar, Okhla",1,Ready_to_move,Resale,25512,"110.00
%%"
Builder_Floor,4,4,Semi-Furnished,"Sukhdev Vihar, Okhla",2,Ready_to_move,Resale,30000,"750.00
%%"
Apartment,2,2,Unfurnished,"Godrej South Estate, Okhla Phase 1",1,Almost_ready,New_Property,30000,"248.00
%%"
Apartment,2,2,Semi-Furnished,"Godrej South Estate, Okhla Phase 1",1,Almost_ready,New_Property,30000,"249.00
%%"
Apartment,2,2,Unfurnished,"Godrej South Estate, Okhla Phase 1",2,Almost_ready,New_Property,30000,"249.00
%%"
Apartment,2,2,Unfurnished,"Godrej South Estate, Okhla",2,Almost_ready,New_Property,16917,"259.00
%%"
Builder_Floor,2,2,Unfurnished,"Sukhdev Vihar, Okhla",2,Ready_to_move,Resale,16917,"117.00
%%"
Apartment,3,2,Furnished,"Sukhdev Vihar, Okhla",2,Ready_to_move,Resale,16917,"135.00
%%"
Builder_Floor,3,2,Furnished,"Abul Fazal Enclave Part-II, Okhla",1,Ready_to_move,Resale,16917,"55.00
%%"
Apartment,2,2,Unfurnished,"Godrej South Estate, Okhla",1,Almost_ready,New_Property,19841,"300.00
%%"
Apartment,3,2,Semi-Furnished,"Abul Fazal Enclave Part 1, Okhla",2,Ready_to_move,Resale,19841,"49.50
%%"
Apartment,3,2,Semi-Furnished,"Sukhdev Vihar, Okhla",1,Ready_to_move,Resale,19841,"160.00
%%"
Apartment,4,4,Semi-Furnished,"Sukhdev Vihar, Okhla",1,Ready_to_move,Resale,10320,"300.00
%%"
Builder_Floor,4,3,Semi-Furnished,"Sukhdev Vihar, Okhla",1,Ready_to_move,Resale,10320,"410.00
%%"
Builder_Floor,2,2,Semi-Furnished,"Abul Fazal Enclave Part-II, Okhla",1,Ready_to_move,Resale,10320,"38.00
%%"
Apartment,4,5,Unfurnished,"Godrej South Estate, Okhla Phase 1",2,Almost_ready,New_Property,10320,"689.00
%%"
Apartment,2,2,Unfurnished,"Jamia Nagar, Okhla",2,Ready_to_move,New_Property,10320,"18.00
%%"
Builder_Floor,2,1,Unfurnished,"Zakir Nagar, New Friends Colony",2,Ready_to_move,Resale,2778,"15.00
%%"
Apartment,3,3,Semi-Furnished,"Sukhdev Vihar, Okhla",2,Ready_to_move,Resale,2778,"125.00
%%"
Apartment,2,1,Semi-Furnished,"Batla House, Okhla",2,Ready_to_move,Resale,2778,"16.00
%%"
Builder_Floor,3,2,Semi-Furnished,"Batla House Project, Batla House, Okhla",1,Ready_to_move,Resale,2778,"24.00
%%"
Builder_Floor,3,2,Semi-Furnished,"Abul Fazal Enclave Part 1, Okhla",1,Ready_to_move,Resale,5556,"70.00
%%"
Builder_Floor,2,2,Unfurnished,"Abul Fazal Enclave Part-II, Okhla",1,Ready_to_move,Resale,5556,"31.00
%%"
Apartment,2,2,Semi-Furnished,"Sukhdev Vihar, Okhla",1,Ready_to_move,Resale,5556,"145.00
%%"
Builder_Floor,4,5,Semi-Furnished,"Sukhdev Vihar, Okhla",3,Ready_to_move,New_Property,5556,"615.00
%%"
Builder_Floor,4,4,Semi-Furnished,"Sukhdev Vihar, Okhla",1,Ready_to_move,Resale,5556,"275.00
%%"
Apartment,3,3,Semi-Furnished,"The Amaryllis, Karol Bagh",1,Almost_ready,New_Property,14366,"255.00
%%"
Apartment,3,3,Furnished,"The Amaryllis, Karol Bagh",2,Almost_ready,Resale,14366,"250.00
%%"
Apartment,2,2,Semi-Furnished,"The Amaryllis, Karol Bagh",1,Almost_ready,New_Property,14776,"185.00
%%"
Apartment,4,4,Semi-Furnished,"The Amaryllis, Karol Bagh",1,Almost_ready,New_Property,14776,"397.00
%%"
Apartment,4,1,Semi-Furnished,"Dev Nagar, Karol Bagh",1,Ready_to_move,Resale,14776,"68.00
%%"
Builder_Floor,3,2,Semi-Furnished,Beadon Pura,1,Ready_to_move,Resale,14776,"65.40
%%"
Apartment,3,3,Semi-Furnished,"The Amaryllis, Karol Bagh",1,Ready_to_move,New_Property,14776,"220.00
%%"
Apartment,3,3,Semi-Furnished,"The Amaryllis, Karol Bagh",1,Almost_ready,New_Property,14366,"255.00
%%"
Apartment,2,2,Semi-Furnished,"The Amaryllis, Karol Bagh",1,Ready_to_move,New_Property,14366,"170.00
%%"
Apartment,3,3,Semi-Furnished,"The Amaryllis, Karol Bagh",1,Almost_ready,New_Property,14382,"275.00
%%"
Apartment,5,7,Unfurnished,"The Amaryllis, Karol Bagh",3,Almost_ready,New_Property,14092,"737.00
%%"
Apartment,4,4,Unfurnished,"The Amaryllis, Karol Bagh",2,Almost_ready,Resale,14092,"523.00
%%"
Apartment,3,3,Unfurnished,"DDA Mig Flat, Prasad Nagar, Karol Bagh",2,Ready_to_move,Resale,14092,"160.00
%%"
Builder_Floor,3,3,Furnished,Karol Bagh,2,Ready_to_move,Resale,14092,"150.00
%%"
Apartment,3,3,Semi-Furnished,"The Amaryllis, Karol Bagh",1,Almost_ready,New_Property,14366,"255.00
%%"
Builder_Floor,2,2,Semi-Furnished,Karol Bagh,1,Ready_to_move,Resale,14815,"100.00
%%"
Apartment,2,2,Unfurnished,"Prasad Nagar, Karol Bagh",1,Ready_to_move,Resale,14815,"50.00
%%"
Builder_Floor,3,3,Semi-Furnished,Karol Bagh,1,Ready_to_move,Resale,16584,"200.00
%%"
Apartment,2,2,Unfurnished,Karol Bagh,1,Ready_to_move,Resale,125984,"160.00
%%"
Builder_Floor,1,1,Semi-Furnished,Karol Bagh,1,Ready_to_move,Resale,125984,"55.00
%%"
Builder_Floor,2,1,Semi-Furnished,"Dev Nagar, Karol Bagh",1,Ready_to_move,Resale,9722,"70.00
%%"
Builder_Floor,2,2,Unfurnished,Karol Bagh,1,Ready_to_move,Resale,8761,"41.00
%%"
Builder_Floor,3,3,Semi-Furnished,Karol Bagh,1,Ready_to_move,New_Property,8761,"240.00
%%"
Apartment,2,2,Furnished,"DDA MIG Flats Prasad Nagar Phase 2, Prasad Nagar, Karol Bagh",1,Ready_to_move,Resale,8761,"125.00
%%"
Apartment,2,1,Furnished,"Dev Nagar, Karol Bagh",1,Ready_to_move,New_Property,7290,"39.00
%%"
Builder_Floor,3,2,Semi-Furnished,Karol Bagh,1,Ready_to_move,Resale,7290,"145.00
%%"
Apartment,3,2,Semi-Furnished,"The Amaryllis, Karol Bagh",1,Almost_ready,Resale,13324,"200.00
%%"
Apartment,3,3,Furnished,"The Amaryllis, Karol Bagh",2,Almost_ready,Resale,13324,"245.00
%%"
Apartment,3,2,Semi-Furnished,"The Amaryllis, Karol Bagh",1,Almost_ready,Resale,13324,"209.00
%%"
Apartment,3,3,Semi-Furnished,"The Amaryllis, Karol Bagh",1,Ready_to_move,New_Property,13324,"431.00
%%"
Apartment,3,3,Unfurnished,DLF Capital Greens,1,Ready_to_move,Resale,,"180.00
%%"
Apartment,4,5,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,,"500.00
%%"
Apartment,3,2,Unfurnished,"New Moti Nagar, Kirti Nagar",1,Ready_to_move,Resale,,"185.00
%%"
Apartment,4,5,Semi-Furnished,"New Moti Nagar, Kirti Nagar",3,Ready_to_move,New_Property,,"465.00
%%"
Apartment,3,3,Unfurnished,"New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,,"175.00
%%"
Apartment,4,5,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,,"425.00
%%"
Apartment,3,3,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,Ready_to_move,New_Property,,"155.00
%%"
Apartment,2,2,Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,,"150.00
%%"
Apartment,4,4,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,14285,"400.00
%%"
Apartment,3,3,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1,Ready_to_move,Resale,12151,"200.00
%%"
Apartment,2,2,Semi-Furnished,"New Moti Nagar, Kirti Nagar",1,Ready_to_move,Resale,12151,"67.00
%%"
Apartment,3,2,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1,Ready_to_move,Resale,12151,"160.00
%%"
Builder_Floor,3,2,Unfurnished,"New Moti Nagar, Kirti Nagar",1,Ready_to_move,Resale,8889,"80.00
%%"
Apartment,3,2,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,Ready_to_move,New_Property,8889,"250.00
%%"
Apartment,3,2,Unfurnished,"New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,8889,"250.00
%%"
Apartment,4,5,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,8889,"375.00
%%"
Apartment,3,3,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1,Ready_to_move,Resale,8889,"250.00
%%"
Apartment,3,3,Unfurnished,"New Moti Nagar, Kirti Nagar",1,Ready_to_move,Resale,8889,"230.00
%%"
Apartment,3,2,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,8889,"175.00
%%"
Apartment,4,4,Unfurnished,DLF Capital Greens,1,Ready_to_move,Resale,8889,"440.00
%%"
Apartment,3,3,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,Ready_to_move,New_Property,8889,"150.00
%%"
Apartment,4,5,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,15178,"425.00
%%"
Builder_Floor,2,2,Furnished,"New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,5806,"50.00
%%"
Apartment,4,5,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,5806,"380.00
%%"
Apartment,3,3,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1,Ready_to_move,Resale,10838,"190.00
%%"
Apartment,4,5,Unfurnished,"New Moti Nagar, Kirti Nagar",3,Ready_to_move,Resale,10838,"435.00
%%"
Apartment,3,2,Unfurnished,"New Moti Nagar, Kirti Nagar",3,Ready_to_move,Resale,10838,"195.00
%%"
Apartment,3,2,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,Ready_to_move,New_Property,10838,"142.00
%%"
Apartment,3,2,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2,Ready_to_move,Resale,10838,"142.00
%%"
Apartment,2,2,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2,Ready_to_move,New_Property,10838,"135.00
%%"
Builder_Floor,3,3,Semi-Furnished,Sheikh Sarai Phase 1,2,Ready_to_move,New_Property,,"210.00
%%"
Builder_Floor,3,3,Semi-Furnished,Sheikh Sarai Phase 1,1,Ready_to_move,Resale,,"225.00
%%"
Builder_Floor,2,4,Semi-Furnished,Sheikh Sarai,1,Ready_to_move,Resale,,"190.00
%%"
Builder_Floor,3,2,Semi-Furnished,Sheikh Sarai Phase 2,1,Ready_to_move,Resale,,"75.00
%%"
Builder_Floor,2,2,Semi-Furnished,"Savitri Nagar Village, Sheikh Sarai",1,Ready_to_move,Resale,,"40.00
%%"
Builder_Floor,3,3,Unfurnished,"Savitri Nagar Village, Sheikh Sarai",2,Ready_to_move,Resale,,"80.00
%%"
Apartment,3,4,Semi-Furnished,Sheikh Sarai Phase 1,2,Ready_to_move,Resale,10556,"190.00
%%"
Apartment,1,1,Unfurnished,Sheikh Sarai Phase 2,2,Ready_to_move,New_Property,10556,"70.00
%%"
Builder_Floor,3,3,Unfurnished,"Panchsheel Vihar, Sheikh Sarai",1,Ready_to_move,New_Property,10556,"58.00
%%"
Builder_Floor,3,2,Semi-Furnished,"Savitri Nagar Village, Sheikh Sarai",1,Ready_to_move,Resale,10556,"80.00
%%"
Apartment,3,4,Unfurnished,Sheikh Sarai Phase 1,1,Ready_to_move,Resale,10556,"188.00
%%"
Builder_Floor,3,2,Semi-Furnished,"Panchsheel Vihar, Sheikh Sarai",1,Ready_to_move,New_Property,10556,"60.00
%%"
Apartment,1,1,Unfurnished,"Panchsheel Vihar, Sheikh Sarai",1,Ready_to_move,New_Property,10556,"22.00
%%"
Builder_Floor,3,2,Semi-Furnished,"Savitri Nagar Village, Sheikh Sarai",1,Ready_to_move,Resale,10556,"65.00
%%"
Apartment,3,2,Unfurnished,Sheikh Sarai Phase 1,1,Ready_to_move,Resale,10556,"235.00
%%"
Apartment,2,2,Semi-Furnished,Sheikh Sarai Phase 1,2,Ready_to_move,Resale,12307,"160.00
%%"
Apartment,3,3,Unfurnished,Sheikh Sarai Phase 1,2,Ready_to_move,Resale,12307,"200.00
%%"
Builder_Floor,2,2,Unfurnished,Sheikh Sarai Phase 1,2,Ready_to_move,New_Property,12307,"55.00
%%"
Apartment,2,2,Semi-Furnished,Sheikh Sarai Phase 1,1,Ready_to_move,Resale,15882,"135.00
%%"
Builder_Floor,3,3,Semi-Furnished,Sheikh Sarai Phase 1,1,Ready_to_move,Resale,15882,"225.00
%%"
Apartment,2,2,Unfurnished,"Panchsheel Vihar, Sheikh Sarai",1,Ready_to_move,Resale,15882,"38.00
%%"
Builder_Floor,2,2,Semi-Furnished,"Apna Apartments, Savitri Nagar Village, Sheikh Sarai",1,Ready_to_move,Resale,65714,"46.00
%%"
Apartment,2,1,Semi-Furnished,Sheikh Sarai Phase 1,2,Ready_to_move,Resale,65714,"175.00
%%"
Builder_Floor,4,3,Furnished,"Panchsheel Vihar, Sheikh Sarai",2,Ready_to_move,New_Property,65714,"55.00
%%"
Builder_Floor,3,3,Semi-Furnished,Sheikh Sarai Phase 1,2,Ready_to_move,Resale,65714,"225.00
%%"
Apartment,2,2,Semi-Furnished,Sheikh Sarai Phase 1,1,Ready_to_move,Resale,11363,"125.00
%%"
Apartment,3,2,Semi-Furnished,Sheikh Sarai Phase 1,2,Ready_to_move,Resale,13571,"190.00
%%"
Apartment,2,2,Semi-Furnished,Sheikh Sarai Phase 1,2,Ready_to_move,Resale,11923,"155.00
%%"
Apartment,2,2,Semi-Furnished,Sheikh Sarai Phase 1,2,Ready_to_move,Resale,12272,"135.00
%%"
Apartment,3,3,Semi-Furnished,Sheikh Sarai Phase 1,2,Ready_to_move,Resale,13125,"210.00
%%"
Builder_Floor,4,4,Semi-Furnished,"Punjabi Bagh Enclave, Punjabi Bagh West",2,Ready_to_move,New_Property,,"500.00
%%"
Builder_Floor,4,3,Unfurnished,Punjabi Bagh,2,Ready_to_move,Resale,,"425.00
%%"
Builder_Floor,4,4,Unfurnished,Punjabi Bagh West,2,Almost_ready,New_Property,,"455.00
%%"
Builder_Floor,3,3,Semi-Furnished,Punjabi Bagh,2,Ready_to_move,Resale,,"230.00
%%"
Apartment,3,3,Unfurnished,Punjabi Bagh West,1,Ready_to_move,Resale,,"120.00
%%"
Apartment,3,3,Furnished,Punjabi Bagh West,4,Ready_to_move,Resale,13608,"350.00
%%"
Builder_Floor,3,3,Semi-Furnished,"Punjabi Bagh Enclave, Shivaji Park, Punjabi Bagh",1,Ready_to_move,Resale,11905,"250.00
%%"
Builder_Floor,3,3,Semi-Furnished,"Punjabi Bagh Extension, Punjabi Bagh",1,Ready_to_move,New_Property,11905,"290.00
%%"
Builder_Floor,4,4,Semi-Furnished,Punjabi Bagh West,2,Ready_to_move,New_Property,11905,"800.00
%%"
Apartment,3,3,Semi-Furnished,Punjabi Bagh West,2,Ready_to_move,Resale,11905,"205.00
%%"
Apartment,4,4,Semi-Furnished,"DLF Capitals Phase III, Shivaji Park, Punjabi Bagh",1,Ready_to_move,Resale,11905,"525.00
%%"
Builder_Floor,4,4,Unfurnished,Punjabi Bagh,2,Ready_to_move,New_Property,11905,"375.00
%%"
Apartment,2,2,Semi-Furnished,"Punjabi Bagh Enclave, Punjabi Bagh West",2,Ready_to_move,Resale,11905,"75.00
%%"
Builder_Floor,3,3,Semi-Furnished,"Punjabi Bagh Enclave, Punjabi Bagh",2,Ready_to_move,Resale,11905,"325.00
%%"
Builder_Floor,3,3,Unfurnished,"Punjabi Bagh Extension, Punjabi Bagh",2,Ready_to_move,Resale,11905,"245.00
%%"
Builder_Floor,5,5,Unfurnished,Punjabi Bagh West,2,Ready_to_move,Resale,11905,"650.00
%%"
Builder_Floor,3,3,Semi-Furnished,Punjabi Bagh,2,Ready_to_move,New_Property,11905,"275.00
%%"
Builder_Floor,5,5,Semi-Furnished,Punjabi Bagh West,1,Almost_ready,New_Property,11905,"1150.00
%%"
Builder_Floor,3,3,Semi-Furnished,"Punjabi Bagh Extension, Punjabi Bagh",1,Almost_ready,New_Property,11905,"280.00
%%"
Builder_Floor,2,1,Semi-Furnished,"Punjabi Bagh Extension, Punjabi Bagh",1,Ready_to_move,Resale,9909,"80.00
%%"
Builder_Floor,4,4,Furnished,Punjabi Bagh West,3,Ready_to_move,New_Property,9909,"751.00
%%"
Apartment,2,2,Semi-Furnished,"Punjabi Bagh Enclave, Madipur, Punjabi Bagh",1,Ready_to_move,Resale,7800,"78.00
%%"
Builder_Floor,2,2,Semi-Furnished,"Bhagwan Das Nagar, Punjabi Bagh",1,Ready_to_move,Resale,16667,"150.00
%%"
Builder_Floor,3,3,Furnished,Punjabi Bagh East,1,Ready_to_move,Resale,15278,"275.00
%%"
Builder_Floor,3,3,Semi-Furnished,Punjabi Bagh West,2,Ready_to_move,Resale,15278,"250.00
%%"
Builder_Floor,4,4,Semi-Furnished,Punjabi Bagh East,1,Ready_to_move,Resale,15278,"260.00
%%"
Apartment,3,3,Unfurnished,Punjabi Bagh East,1,Ready_to_move,Resale,15278,"235.00
%%"
Builder_Floor,3,1,Unfurnished,"Bhagwan Das Nagar, Punjabi Bagh",1,Ready_to_move,Resale,15278,"42.00
%%"
Builder_Floor,2,2,Unfurnished,Punjabi Bagh East,1,Ready_to_move,Resale,15278,"100.00
%%"
Builder_Floor,2,2,Semi-Furnished,"Pal Mohan Apartments, Punjabi Bagh",1,Ready_to_move,Resale,15278,"185.00
%%"
Apartment,2,2,Unfurnished,Alaknanda,,Ready_to_move,Resale,,"165.00
%%"
Apartment,2,2,Semi-Furnished,"Shivalik Apartments, Alaknanda",2,Ready_to_move,Resale,,"138.00
%%"
Apartment,3,3,Semi-Furnished,"Narmada Apartment, Alaknanda",2,Ready_to_move,Resale,,"210.00
%%"
Apartment,3,3,Semi-Furnished,"Gangotri Enclave, Alaknanda",2,Ready_to_move,Resale,,"225.00
%%"
Apartment,2,2,Semi-Furnished,"Aravali Apartments, Alaknanda",2,Ready_to_move,Resale,,"150.00
%%"
Apartment,3,3,Semi-Furnished,"Narmada Apartment, Alaknanda",2,Ready_to_move,New_Property,,"200.00
%%"
Apartment,3,3,Furnished,"Aravali Apartments, Alaknanda",2,Ready_to_move,New_Property,,"200.00
%%"
Builder_Floor,3,2,Semi-Furnished,"Shivalik Apartments, Alaknanda",2,Ready_to_move,Resale,,"260.00
%%"
Apartment,3,3,Semi-Furnished,"Narmada Apartment, Alaknanda",2,Ready_to_move,Resale,,"195.00
%%"
Apartment,4,2,Semi-Furnished,"Tara Apartment, Alaknanda",1,Ready_to_move,Resale,,"215.00
%%"
Apartment,3,3,Unfurnished,Alaknanda,1,Ready_to_move,New_Property,,"265.00
%%"
Apartment,3,3,Semi-Furnished,"Narmada Apartment, Alaknanda",2,Ready_to_move,Resale,12500,"200.00
%%"
Apartment,3,3,Furnished,Narmada Apartment,1,Ready_to_move,Resale,12500,"180.00
%%"
Apartment,3,2,Unfurnished,Alaknanda,1,Ready_to_move,Resale,12500,"190.00
%%"
Builder_Floor,4,4,Unfurnished,Greater Kailash 4 Nri Colony,2,Ready_to_move,Resale,12500,"365.00
%%"
Apartment,2,2,Unfurnished,Alaknanda,2,Ready_to_move,Resale,12500,"150.00
%%"
Apartment,2,2,Semi-Furnished,Alaknanda,2,Ready_to_move,Resale,12500,"175.00
%%"
Apartment,2,2,Semi-Furnished,Alaknanda,2,Ready_to_move,Resale,12500,"140.00
%%"
Apartment,3,3,Semi-Furnished,"Project Gangotri Enclave, Alaknanda",2,Ready_to_move,Resale,12500,"210.00
%%"
